[2025-11-13 11:43:29] Starting parallel SMTP processing with MAX_WORKERS=200
[2025-11-13 12:49:43] Started worker 148 for 231 emails
[2025-11-13 12:49:43] Started worker 149 for 231 emails
[2025-11-13 12:49:43] Started worker 150 for 231 emails
[2025-11-13 12:49:43] Started worker 151 for 231 emails
[2025-11-13 12:49:43] Started worker 152 for 231 emails
[2025-11-13 12:49:43] Started worker 153 for 231 emails
[2025-11-13 12:49:43] Started worker 154 for 231 emails
[2025-11-13 12:49:43] Started worker 155 for 231 emails
[2025-11-13 12:49:43] Started worker 156 for 231 emails
[2025-11-13 12:49:43] Started worker 157 for 231 emails
[2025-11-13 12:49:43] Started worker 158 for 231 emails
[2025-11-13 12:49:43] Started worker 159 for 231 emails
[2025-11-13 12:49:43] Started worker 160 for 231 emails
[2025-11-13 12:49:43] Started worker 161 for 231 emails
[2025-11-13 12:49:43] Started worker 162 for 231 emails
[2025-11-13 12:49:43] Started worker 163 for 231 emails
[2025-11-13 12:49:43] Started worker 164 for 231 emails
[2025-11-13 12:49:43] Started worker 165 for 231 emails
[2025-11-13 12:49:43] Started worker 166 for 231 emails
[2025-11-13 12:49:44] Started worker 167 for 231 emails
[2025-11-13 12:49:44] Started worker 168 for 231 emails
[2025-11-13 12:49:44] Started worker 169 for 231 emails
[2025-11-13 12:49:44] Started worker 170 for 231 emails
[2025-11-13 12:49:44] Started worker 171 for 231 emails
[2025-11-13 12:49:44] Started worker 172 for 231 emails
[2025-11-13 12:49:44] Started worker 173 for 231 emails
[2025-11-13 12:49:44] Started worker 174 for 231 emails
[2025-11-13 12:49:44] Started worker 175 for 231 emails
[2025-11-13 12:49:44] Started worker 176 for 231 emails
[2025-11-13 12:49:44] Started worker 177 for 231 emails
[2025-11-13 12:49:44] Started worker 178 for 231 emails
[2025-11-13 12:49:44] Started worker 179 for 231 emails
[2025-11-13 12:49:44] Started worker 180 for 231 emails
[2025-11-13 12:49:44] Started worker 181 for 231 emails
[2025-11-13 12:49:44] Started worker 182 for 231 emails
[2025-11-13 12:49:44] Started worker 183 for 231 emails
[2025-11-13 12:49:44] Started worker 184 for 231 emails
[2025-11-13 12:49:44] Started worker 185 for 231 emails
[2025-11-13 12:49:44] Started worker 186 for 231 emails
[2025-11-13 12:49:44] Started worker 187 for 231 emails
[2025-11-13 12:49:44] Started worker 188 for 231 emails
[2025-11-13 12:49:44] Started worker 189 for 231 emails
[2025-11-13 12:49:44] Started worker 190 for 231 emails
[2025-11-13 12:49:44] Started worker 191 for 231 emails
[2025-11-13 12:49:44] Started worker 192 for 231 emails
[2025-11-13 12:49:44] Started worker 193 for 231 emails
[2025-11-13 12:49:44] Started worker 194 for 231 emails
[2025-11-13 12:49:44] Started worker 195 for 231 emails
[2025-11-13 12:49:44] Started worker 196 for 231 emails
[2025-11-13 12:49:44] Started worker 197 for 231 emails
[2025-11-13 12:49:44] Started worker 198 for 231 emails
[2025-11-13 12:49:44] Started worker 199 for 61 emails
[2025-11-13 12:58:22] Worker 107 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 12:58:22] Worker 110 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 12:58:58] Worker 115 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 12:58:58] Worker 125 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 12:59:43] Worker 129 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 133 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 137 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 138 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 140 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 146 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 152 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 155 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 157 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 162 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 177 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147
PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 183 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 184 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 189 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 192 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 194 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Worker 195 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147
PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147
PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 147

[2025-11-13 13:00:05] Processing complete. Remaining unprocessed emails: 3964
[2025-11-13 13:01:13] Worker 2 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:01:53] Worker 7 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:01:53] Worker 11 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:01:53] Worker 12 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:01:53] Worker 14 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:01:53] Worker 15 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147
PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:01:53] Worker 20 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Incorrect string value: '\xD3\xCA\xCF\xE4\xB2\xBB...' for column `CRM_logs`.`email_smtp_checks2`.`validation` at row 1 in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php:51
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php(51): mysqli_stmt->execute()
#1 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php(195): insert_smtp_log()
#2 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php(212): verifyEmailViaSMTP()
#3 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 51

[2025-11-13 13:01:53] Worker 21 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Incorrect string value: '\xD3\xCA\xCF\xE4\xB2\xBB...' for column `CRM_logs`.`email_smtp_checks2`.`validation` at row 1 in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php:51
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php(51): mysqli_stmt->execute()
#1 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php(195): insert_smtp_log()
#2 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php(212): verifyEmailViaSMTP()
#3 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 51

[2025-11-13 13:01:53] Worker 30 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:01:53] Worker 31 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:01:53] Worker 36 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147
PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147
PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:02:16] Worker 43 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:06:48] Worker 50 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:06:48] Worker 52 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:06:48] Worker 64 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:06:48] Worker 69 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:06:48] Worker 72 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:06:48] Worker 77 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:06:48] Worker 80 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:06:48] Worker 90 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:06:48] Worker 92 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:06:48] Worker 93 ERROR: PHP Notice:  fputs(): Send of 31 bytes failed with errno=104 Connection reset by peer in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker.php on line 147

[2025-11-13 13:06:48] Processing complete. Remaining unprocessed emails: 3374
[2025-11-13 13:13:03] Starting parallel SMTP processing with MAX_WORKERS=200
[2025-11-13 13:13:03] Started worker 0 for 4 emails
[2025-11-13 13:13:03] Started worker 1 for 4 emails
[2025-11-13 13:13:03] Started worker 2 for 4 emails
[2025-11-13 13:13:03] Started worker 3 for 4 emails
[2025-11-13 13:13:03] Started worker 4 for 4 emails
[2025-11-13 13:13:03] Started worker 5 for 4 emails
[2025-11-13 13:13:03] Started worker 6 for 4 emails
[2025-11-13 13:13:03] Started worker 7 for 4 emails
[2025-11-13 13:13:03] Started worker 8 for 4 emails
[2025-11-13 13:13:03] Started worker 9 for 4 emails
[2025-11-13 13:13:03] Started worker 10 for 4 emails
[2025-11-13 13:13:03] Started worker 11 for 4 emails
[2025-11-13 13:13:03] Started worker 12 for 4 emails
[2025-11-13 13:13:03] Started worker 13 for 4 emails
[2025-11-13 13:13:03] Started worker 14 for 4 emails
[2025-11-13 13:13:03] Started worker 15 for 4 emails
[2025-11-13 13:13:03] Started worker 16 for 4 emails
[2025-11-13 13:13:03] Started worker 17 for 4 emails
[2025-11-13 13:13:03] Started worker 18 for 4 emails
[2025-11-13 13:13:03] Started worker 19 for 4 emails
[2025-11-13 13:13:03] Started worker 20 for 4 emails
[2025-11-13 13:13:03] Started worker 21 for 4 emails
[2025-11-13 13:13:03] Started worker 22 for 4 emails
[2025-11-13 13:13:03] Started worker 23 for 4 emails
[2025-11-13 13:13:03] Started worker 24 for 4 emails
[2025-11-13 13:13:03] Started worker 25 for 4 emails
[2025-11-13 13:13:03] Started worker 26 for 4 emails
[2025-11-13 13:13:03] Started worker 27 for 4 emails
[2025-11-13 13:13:03] Started worker 28 for 4 emails
[2025-11-13 13:13:03] Started worker 29 for 4 emails
[2025-11-13 13:13:03] Started worker 30 for 4 emails
[2025-11-13 13:13:03] Started worker 31 for 4 emails
[2025-11-13 13:13:03] Started worker 32 for 4 emails
[2025-11-13 13:13:03] Started worker 33 for 4 emails
[2025-11-13 13:13:03] Started worker 34 for 4 emails
[2025-11-13 13:13:03] Started worker 35 for 4 emails
[2025-11-13 13:13:03] Started worker 36 for 4 emails
[2025-11-13 13:13:03] Started worker 37 for 4 emails
[2025-11-13 13:13:03] Started worker 38 for 4 emails
[2025-11-13 13:13:03] Started worker 39 for 4 emails
[2025-11-13 13:13:03] Started worker 40 for 4 emails
[2025-11-13 13:13:03] Started worker 41 for 4 emails
[2025-11-13 13:13:03] Started worker 42 for 4 emails
[2025-11-13 13:13:03] Started worker 43 for 4 emails
[2025-11-13 13:13:03] Started worker 44 for 4 emails
[2025-11-13 13:13:03] Started worker 45 for 4 emails
[2025-11-13 13:13:03] Started worker 46 for 4 emails
[2025-11-13 13:13:03] Started worker 47 for 4 emails
[2025-11-13 13:13:03] Started worker 48 for 4 emails
[2025-11-13 13:13:03] Started worker 49 for 4 emails
[2025-11-13 13:13:03] Started worker 50 for 4 emails
[2025-11-13 13:13:03] Started worker 51 for 4 emails
[2025-11-13 13:13:03] Started worker 52 for 4 emails
[2025-11-13 13:13:03] Started worker 53 for 4 emails
[2025-11-13 13:13:03] Started worker 54 for 4 emails
[2025-11-13 13:13:03] Started worker 55 for 4 emails
[2025-11-13 13:13:03] Started worker 56 for 4 emails
[2025-11-13 13:13:03] Started worker 57 for 4 emails
[2025-11-13 13:13:03] Started worker 58 for 4 emails
[2025-11-13 13:13:03] Started worker 59 for 4 emails
[2025-11-13 13:13:03] Started worker 60 for 4 emails
